ann_id,Label,Start,End,Text,FileNo
T78,PROC,1387,1405,ejercicio aeróbico,142
T79,PROC,2185,2213,apoyo clínico - psic ológico,142
T1,PROC,1,14,diagnosticada,143
T2,DISO,3,5,SS,143
T3,DISO,3,4,p,143
T4,DISO,40,53,síndrome seco,143
T5,DISO,29,36,astenia,143
T6,DISO,31,37,poliar,143
T7,DISO,37,43,tritis,143
T8,PROC,78,89,tratamiento,143
T9,CHEM,257,289,antiinflamatorios no esteroideos,143
T10,CHEM,37,41,AINE,143
T11,CHEM,101,111,esteroides,143
T12,CHEM,56,61,metro,143
T13,CHEM,25,27,te,143
T14,CHEM,53,57,xato,143
T15,DISO,113,121,síntomas,143
T16,PROC,706,753,tratamiento odontológico con implantes dentales,143
T17,PROC,113,120,ingresa,143
T18,DISO,205,217,edema facial,143
T19,DISO,271,286,síndrome febril,143
T20,PROC,343,361,exploración física,143
T21,DISO,561,589,deterioro del estado general,143
T22,PROC,337,353,tensión arterial,143
T23,PROC,45,47,TA,143
T24,DISO,139,145,fiebre,143
T25,DISO,121,126,edema,143
T26,DISO,576,599,tización sub mandibular,143
T27,DISO,417,433,infección activa,143
T28,ANAT,649,673,arcada dentaria inferior,143
T29,DISO,421,436,edemas distales,143
T30,DISO,494,511,lesiones cutáneas,143
T31,PROC,511,528,estudio analítico,143
T32,PROC,63,65,Hb,143
T33,PROC,321,331,creatinina,143
T34,PROC,133,137,urea,143
T35,PROC,885,911,"perfil hepático , lipídico",143
T36,PROC,141,145,ANCA,143
T37,PROC,577,593,inmunoglobulinas,143
T38,PROC,112,115,ANA,143
T39,PROC,153,157,anti,143
T40,PROC,40,41,-,143
T41,PROC,121,124,ADN,143
T42,PROC,42,43,C,143
T43,PROC,43,44,3,143
T44,PROC,44,45,C,143
T45,PROC,45,46,4,143
T46,PROC,586,599,Serología VHB,143
T47,DISO,139,142,VHC,143
T48,PROC,142,145,VIH,143
T49,PROC,577,589,Hemocultivos,143
T50,PROC,148,151,ANA,143
T51,PROC,1051,1072,anticuerpos anti - Ro,143
T52,PROC,205,209,anti,143
T53,PROC,209,213,- LA,143
T54,PROC,902,919,factor reumatoide,143
T55,PROC,109,111,FR,143
T56,PROC,716,729,diagnosticado,143
T57,DISO,113,115,SS,143
T58,DISO,58,59,p,143
T59,DISO,233,237,hipo,143
T60,DISO,355,361,comple,143
T61,DISO,301,306,mente,143
T62,DISO,184,187,mia,143
T63,ANAT,311,316,orina,143
T64,DISO,694,705,proteinuria,143
T65,DISO,321,326,micro,143
T66,DISO,261,265,hema,143
T67,DISO,331,336,turia,143
T68,PROC,1006,1021,ecografía renal,143
T69,DISO,613,622,febrícula,143
T70,PROC,967,981,antibioterapia,143
T71,DISO,561,569,oliguria,143
T72,PROC,1705,1729,tratamiento con diálisis,143
T73,DISO,2161,2191,glomerulonefritis ( GN ) aguda,143
T74,DISO,2118,2147,proceso infeccioso mandibular,143
T75,DISO,297,301,hipo,143
T76,DISO,451,457,comple,143
T77,DISO,381,386,mente,143
T78,DISO,232,235,mia,143
T79,PROC,1015,1028,biopsia renal,143
T80,ANAT,633,641,cilindro,143
T81,PROC,1441,1459,microscopia óptica,143
T82,ANAT,487,493,glomér,143
T83,ANAT,329,333,ulos,143
T84,DISO,1329,1345,oclusión capilar,143
T85,DISO,589,596,trombos,143
T86,PROC,256,259,PAS,143
T87,ANAT,517,523,glomér,143
T88,ANAT,349,353,ulos,143
T89,DISO,4313,4362,infiltración segmentaria de células inflamatorias,143
T90,ANAT,713,721,intersti,143
T91,ANAT,271,274,cio,143
T92,DISO,3095,3129,inflamación linfo plas mo ci taria,143
T93,ANAT,737,745,arterias,143
T94,PROC,3535,3573,estudio de inmunofluorescencia directa,143
T95,PROC,189,191,IF,143
T96,PROC,96,97,d,143
T97,CHEM,289,292,IgG,143
T98,CHEM,292,295,IgM,143
T99,CHEM,491,496,kappa,143
T100,CHEM,397,401,lamb,143
T101,CHEM,201,203,da,143
T102,CHEM,102,103,C,143
T103,CHEM,103,104,3,143
T104,CHEM,310,313,IgA,143
T105,CHEM,105,106,C,143
T106,CHEM,106,107,1,143
T107,CHEM,107,108,q,143
T108,PROC,1178,1189,fibrinógeno,143
T109,PROC,2809,2835,estudio ultra estruc tural,143
T110,PROC,2835,2861,gnóstico anatomopatológico,143
T111,ANAT,111,112,G,143
T112,ANAT,112,113,l,143
T113,ANAT,449,453,omér,143
T114,ANAT,453,457,ulos,143
T115,DISO,2851,2876,trombos intra ca pil ares,143
T116,CHEM,1841,1857,inmunoglobulinas,143
T117,DISO,697,703,glomer,143
T118,DISO,3394,3423,ulopatía cri oglob ulin émica,143
T119,DISO,237,239,SS,143
T1,DISO,1,19,síndrome depresivo,144
T2,DISO,27,53,estenosis del canal lumbar,144
T3,PROC,21,31,Diagnostic,144
T4,PROC,10,13,ada,144
T5,DISO,101,126,espondilitis anquilosante,144
T6,PROC,56,67,tratamiento,144
T7,CHEM,61,71,adalimumab,144
T8,PROC,78,89,tratamiento,144
T9,PROC,257,289,prueba de la tuberculina cutánea,144
T10,PROC,91,101,profilaxis,144
T11,CHEM,21,23,is,144
T12,CHEM,34,37,oni,144
T13,CHEM,61,66,acida,144
T14,CHEM,131,141,medicación,144
T15,CHEM,449,481,antiinflamatorios no esteroideos,144
T16,CHEM,121,129,tramadol,144
T17,CHEM,225,239,antidepresivos,144
T18,CHEM,596,631,inhibidores de la bomba de protones,144
T19,ANAT,91,96,renal,144
T20,PROC,153,161,valorada,144
T21,DISO,241,253,asintomática,144
T22,PROC,379,397,exploración física,144
T23,DISO,133,139,edemas,144
T24,DISO,1151,1201,adenopatías latero cervicales o retro aur iculares,144
T25,PROC,649,676,auscultación cardiopulmonar,144
T26,PROC,376,391,ecografía renal,144
T27,ANAT,209,217,riá±ones,144
T28,ANAT,82,85,cor,144
T29,ANAT,85,88,tic,144
T30,ANAT,117,121,omed,144
T31,ANAT,121,125,ular,144
T32,DISO,435,449,litiasis renal,144
T33,DISO,769,793,dilatación pielocalicial,144
T34,DISO,661,681,lesiones hipoden sas,144
T35,ANAT,137,141,bazo,144
T36,DISO,806,829,afectación linfoma tosa,144
T37,PROC,325,334,ingresada,144
T38,PROC,963,989,tomografía computarizada (,144
T39,PROC,1407,1444,TC ) tó ra co - ab dom ino - pélv ica,144
T40,DISO,703,721,nódulos pulmonares,144
T41,ANAT,721,739,lóbulos superiores,144
T42,DISO,1026,1051,adenopatías mediastínicas,144
T43,DISO,841,861,lesiones espl énicas,144
T44,PROC,302,309,biopsia,144
T45,DISO,837,856,adenopatía cervical,144
T46,DISO,1711,1749,inflamación granulomatosa epitelio ide,144
T47,DISO,783,800,necrosis case osa,144
T48,PROC,1411,1441,tinción de Z ie hl - N iel sen,144
T49,PROC,241,246,fibro,144
T50,PROC,197,201,bron,144
T51,PROC,401,409,coscopia,144
T52,DISO,409,417,lesiones,144
T53,ANAT,469,478,vía aérea,144
T54,PROC,1167,1189,lavado bronco alveolar,144
T55,ANAT,541,551,linfocitos,144
T56,PROC,881,897,lavado bronquial,144
T57,PROC,505,514,punción -,144
T58,PROC,2338,2379,aspiración con aguja fina trans bronquial,144
T59,DISO,1335,1358,adenopatía mediastínica,144
T60,DISO,591,601,granulomas,144
T61,PROC,1081,1099,tinción de Z ie hl,144
T62,PROC,306,311,fibro,144
T63,PROC,249,253,bron,144
T64,PROC,505,513,coscopia,144
T65,PROC,2881,2926,ensayo de liberación de interferón gamma para,144
T66,DISO,781,793,tuberculosis,144
T67,PROC,133,135,qu,144
T68,PROC,269,273,anti,144
T69,PROC,205,208,FER,144
T70,PROC,139,141,ON,144
T71,PROC,491,498,pruebas,144
T72,PROC,2060,2089,tratamiento antitu bercul oso,144
T73,PROC,1441,1461,estudio nef rológico,144
T74,PROC,1899,1925,anticuerpos antin ucleares,144
T75,PROC,223,226,ANA,144
T76,PROC,301,305,anti,144
T77,PROC,305,309,cito,144
T78,PROC,1618,1639,plasma de neutrófilos,144
T79,PROC,313,317,ANCA,144
T80,PROC,317,321,anti,144
T81,PROC,81,82,-,144
T82,PROC,244,247,ADN,144
T83,PROC,329,333,anti,144
T84,PROC,2076,2101,membrana basal glomerular,144
T85,PROC,1261,1276,serología viral,144
T86,DISO,3061,3097,virus de la inmunodeficiencia humana,144
T87,DISO,2409,2437,virus de las hepatitis B y C,144
T88,PROC,958,969,complemento,144
T89,PROC,2905,2938,estudio de orina microalbuminuria,144
T90,PROC,357,361,crea,144
T91,PROC,541,547,tin in,144
T1,DISO,1,13,hipertensión,145
T2,DISO,25,49,diabetes mellitus tipo 2,145
T3,DISO,43,64,artrosis generalizada,145
T4,DISO,100,133,insuficiencia cardíaca congestiva,145
T5,DISO,117,146,fibrilación auricular crónica,145
T6,PROC,36,43,tratada,145
T7,CHEM,61,71,metformina,145
T8,CHEM,22,25,gli,145
T9,CHEM,9,10,p,145
T10,CHEM,19,21,iz,145
T11,CHEM,31,34,ida,145
T12,CHEM,12,13,l,145
T13,CHEM,25,27,er,145
T14,CHEM,40,43,can,145
T15,CHEM,43,46,idi,145
T16,CHEM,61,65,pino,145
T17,CHEM,49,52,lis,145
T18,CHEM,154,163,inopril -,145
T19,CHEM,91,96,hidro,145
T20,CHEM,229,241,clorotiazida,145
T21,CHEM,241,253,acenocumarol,145
T22,CHEM,211,221,ibuprofeno,145
T23,PROC,155,162,ingreso,145
T24,DISO,300,313,dolores óseos,145
T25,CHEM,241,251,ibuprofeno,145
T26,DISO,426,443,deterioro general,145
T27,DISO,547,568,vómitos de conciencia,145
T28,DISO,109,113,hipo,145
T29,DISO,141,146,tensa,145
T30,DISO,204,211,mal fun,145
T31,DISO,121,125,coma,145
T32,PROC,280,289,analítica,145
T33,PROC,673,694,creatinina plasmática,145
T34,PROC,265,273,glucemia,145
T35,PROC,715,736,tiempo de protrombina,145
T36,PROC,666,685,gasometría arterial,145
T37,CHEM,397,408,bicarbonato,145
T38,PROC,889,913,ácido láctico plasmático,145
T39,PROC,761,781,radiografía de tórax,145
T40,DISO,976,1001,infiltrado base izquierda,145
T41,PROC,1801,1846,trasladada a la unidad de cuidados intensivos,145
T42,PROC,903,925,intubación orotraqueal,145
T43,PROC,841,861,ventilación mecánica,145
T44,PROC,603,617,administración,145
T45,CHEM,925,946,fármacos vaso activos,145
T46,CHEM,541,553,antibióticos,145
T47,PROC,645,659,punción lumbar,145
T48,DISO,1035,1057,meningitis neumocócica,145
T49,PROC,577,589,hemodiálisis,145
T50,PROC,393,401,baá±o de,145
T51,CHEM,551,562,bicarbonato,145
T52,PROC,613,625,creatinina (,145
T53,PROC,781,796,Cr ) plasmática,145
T54,PROC,955,973,bicarbonato sérico,145
T55,DISO,217,221,coma,145
T56,PROC,166,169,EEG,145
T57,DISO,281,286,falle,145
T58,DISO,343,349,ciendo,145
T59,PROC,407,414,ingreso,145
T1,DISO,1,25,diabetes mellitus tipo 2,146
T2,DISO,11,21,dislipemia,146
T3,DISO,37,55,síndrome depresivo,146
T4,PROC,34,45,tratamiento,146
T5,CHEM,41,51,metformina,146
T6,CHEM,11,13,es,146
T7,CHEM,61,71,citalopram,146
T8,CHEM,22,25,mir,146
T9,CHEM,65,73,tazapina,146
T10,CHEM,109,121,simvastatina,146
T11,PROC,91,100,analítica,146
T12,PROC,23,25,Cr,146
T13,PROC,85,92,ingreso,146
T14,PROC,144,155,tratamiento,146
T15,CHEM,141,151,ibuprofeno,146
T16,DISO,136,145,lumbalgia,146
T17,DISO,113,120,náuseas,146
T18,DISO,120,127,vómitos,146
T19,DISO,127,134,diarrea,146
T20,PROC,210,221,exploración,146
T21,DISO,521,547,sequedad de piel y mucosas,146
T22,PROC,190,199,analítica,146
T23,PROC,287,300,Cr plasmática,146
T24,PROC,162,169,glucosa,146
T25,PROC,97,101,urea,146
T26,PROC,276,287,hemoglobina,146
T27,PROC,131,136,sodio,146
T28,PROC,190,197,potasio,146
T29,PROC,365,378,ácido láctico,146
T30,PROC,552,571,gasometría arterial,146
T31,PROC,61,63,pH,146
T32,PROC,342,353,bicarbonato,146
T33,PROC,609,628,ecografía abdominal,146
T34,DISO,100,103,ure,146
T35,DISO,137,141,tero,146
T36,DISO,106,109,hid,146
T37,DISO,721,741,ronefrosis bilateral,146
T38,DISO,630,647,neoplasia vesical,146
T39,DISO,989,1015,inestabilidad hemodinámica,146
T40,PROC,469,481,hemodiálisis,146
T41,PROC,81,83,Cr,146
T42,PROC,288,295,potasio,146
T43,PROC,85,87,pH,146
T44,PROC,474,485,bicarbonato,146
T45,PROC,265,271,colocó,146
T46,PROC,946,967,nefrostomía bilateral,146
T47,PROC,93,95,Cr,146
T48,PROC,95,97,pH,146
T49,PROC,529,540,bicarbonato,146
T1,DISO,1,16,diabetes tipo 2,147
T2,PROC,12,23,tratamiento,147
T3,CHEM,21,31,metformina,147
T4,CHEM,10,13,gli,147
T5,CHEM,9,11,me,147
T6,CHEM,31,37,pirida,147
T7,DISO,43,50,fumador,147
T8,DISO,50,57,bebedor,147
T9,DISO,249,280,pancreatitis aguda no litiásica,147
T10,PROC,64,71,ingreso,147
T11,DISO,161,177,cuadro sin copal,147
T12,DISO,78,85,astenia,147
T13,DISO,49,53,hipo,147
T14,DISO,79,85,orexia,147
T15,DISO,225,241,malestar general,147
T16,DISO,76,81,ortos,147
T17,DISO,33,35,ta,147
T18,DISO,86,91,tismo,147
T19,PROC,289,305,presión arterial,147
T20,PROC,305,321,glucemia capilar,147
T21,CHEM,161,169,glucagón,147
T22,DISO,232,243,hipotensión,147
T23,DISO,947,990,signos de depleción de volumen extracelular,147
T24,DISO,208,217,taquipnea,147
T25,PROC,217,226,analítica,147
T26,PROC,326,339,Cr plasmática,147
T27,PROC,209,217,glucemia,147
T28,PROC,352,365,ácido láctico,147
T29,PROC,533,552,gasometría arterial,147
T30,PROC,59,61,pH,147
T31,PROC,331,342,bicarbonato,147
T32,PROC,683,705,intubación orotraqueal,147
T33,PROC,545,562,ingresó en la UCI,147
T34,PROC,661,681,ventilación asistida,147
T35,PROC,477,491,administración,147
T36,CHEM,106,109,ino,147
T37,CHEM,289,297,trópicos,147
T38,PROC,445,457,hemodiálisis,147
T39,PROC,153,157,hemo,147
T40,PROC,1210,1241,filtración veno venosa continua,147
T41,PROC,81,83,Cr,147
T42,PROC,83,85,pH,147
T43,PROC,463,474,bicarbonato,147
T1,DISO,1,28,insuficiencia renal crónica,148
T2,DISO,35,69,nefropatía táºbulo - intersti cial,148
T3,PROC,103,154,tratamiento de sustitución con HD de larga duración,148
T4,PROC,58,77,trasplantes renales,148
T5,PROC,41,51,trasplante,148
T6,PROC,6,7,c,148
T7,PROC,37,43,tomías,148
T8,DISO,148,169,rechazo humoral agudo,148
T9,DISO,257,289,rechazo humoral y vascular agudo,148
T10,PROC,244,271,tratamiento de hemodiálisis,148
T11,PROC,181,199,valores séricos la,148
T12,PROC,309,337,hormona paratiroidea intacta,148
T13,PROC,13,14,i,148
T14,PROC,27,29,PT,148
T15,PROC,15,16,H,148
T16,PROC,106,113,tratada,148
T17,CHEM,81,86,calci,148
T18,CHEM,86,91,triol,148
T19,PROC,253,267,administración,148
T20,DISO,248,261,hipercalcemia,148
T21,DISO,101,106,hiper,148
T22,DISO,106,111,fosfa,148
T23,DISO,111,116,temia,148
T24,DISO,24,25,H,148
T25,DISO,49,51,PT,148
T26,DISO,26,27,S,148
T27,PROC,27,28,i,148
T28,PROC,55,57,PT,148
T29,PROC,29,30,H,148
T30,PROC,639,661,ecografía paratiroidea,148
T31,DISO,1141,1179,imagen seud ono dular hiper ec ogénica,148
T32,ANAT,776,801,lóbulo tiroideo izquierdo,148
T33,DISO,1249,1288,hipertrofia de la glándula paratiroidea,148
T34,PROC,562,579,serie radiológica,148
T35,DISO,205,211,signos,148
T36,DISO,666,685,hiperparatiroidismo,148
T37,ANAT,217,223,huesos,148
T38,ANAT,186,191,manos,148
T39,ANAT,305,313,muá±ecas,148
T40,ANAT,1405,1441,arterias radiales e inter dig itales,148
T41,PROC,401,411,mamografía,148
T42,ANAT,83,85,CV,148
T43,ANAT,211,216,mamas,148
T44,PROC,302,309,tratada,148
T45,CHEM,749,766,carbonato cálcico,148
T46,PROC,226,231,pauta,148
T47,CHEM,231,236,calci,148
T48,CHEM,236,241,triol,148
T49,CHEM,97,99,se,148
T50,CHEM,148,151,vel,148
T51,CHEM,201,205,amer,148
T52,CHEM,1429,1457,agente que lante del fosfato,148
T53,CHEM,53,54,P,148
T54,CHEM,902,919,carbonato cálcico,148
T55,PROC,919,936,"niveles de Ca , P",148
T56,PROC,56,57,i,148
T57,PROC,113,115,PT,148
T58,PROC,457,465,H sérica,148
T59,DISO,291,296,hiper,148
T60,DISO,178,181,fos,148
T61,DISO,181,184,for,148
T62,DISO,245,249,emia,148
T63,PROC,683,694,tratamiento,148
T64,PROC,1576,1601,nivel del producto Ca - P,148
T65,PROC,1089,1106,niveles de i PT H,148
T66,PROC,716,727,tratamiento,148
T67,CHEM,331,336,calci,148
T68,CHEM,336,341,triol,148
T69,CHEM,205,208,cin,148
T70,CHEM,277,281,acal,148
T71,CHEM,211,214,cet,148
T72,CHEM,143,145,al,148
T73,CHEM,217,220,fac,148
T74,CHEM,147,149,al,148
T75,CHEM,223,226,cid,148
T76,CHEM,151,153,ol,148
T77,PROC,913,925,hemodiálisis,148
T78,CHEM,1310,1327,carbonato cálcico,148
T79,CHEM,157,159,se,148
T80,CHEM,238,241,vel,148
T81,CHEM,321,325,amer,148
T82,CHEM,406,411,calci,148
T83,CHEM,165,167,mi,148
T84,CHEM,84,85,m,148
T85,CHEM,421,426,ético,148
T86,DISO,1021,1033,hipocalcemia,148
T87,PROC,947,958,tratamiento,148
T88,CHEM,871,881,vitamina D,148
T89,CHEM,1497,1514,carbonato cálcico,148
T90,CHEM,535,541,calcio,148
T91,PROC,181,183,di,148
T92,PROC,638,645,alizado,148
T93,PROC,93,94,i,148
T94,PROC,187,189,PT,148
T95,PROC,95,96,H,148
T96,DISO,1236,1249,hipercalcemia,148
T1,DISO,1,16,hábitos tóxicos,149
T2,DISO,9,17,alérgico,149
T3,CHEM,45,67,ácido acetilsalicílico,149
T4,CHEM,4,5,A,149
T5,CHEM,9,11,AS,149
T6,CHEM,56,67,diclofenaco,149
T7,DISO,175,204,tumefacción de partes blandas,149
T8,DISO,120,137,páºrpura palpable,149
T9,ANAT,185,208,extremidades inferiores,149
T10,PROC,181,201,estudio inmunológico,149
T11,DISO,31,34,cri,149
T12,DISO,56,61,oglob,149
T13,DISO,97,105,ulinemia,149
T14,PROC,53,57,crio,149
T15,PROC,71,76,crito,149
T16,PROC,31,33,Ig,149
T17,CHEM,113,120,M kappa,149
T18,CHEM,52,55,IgG,149
T19,PROC,1297,1369,serologías para virus hepato tropos virus de la inmunodeficiencia humana,149
T20,DISO,58,61,VIH,149
T21,PROC,641,673,anticuerpos antifosfol ip ídicos,149
T22,PROC,379,397,exploración física,149
T23,DISO,375,392,páºrpura palpable,149
T24,ANAT,530,553,extremidades inferiores,149
T25,PROC,625,651,tomografía computarizada (,149
T26,PROC,526,547,TC ) toraco abdominal,149
T27,DISO,287,298,adenopatías,149
T28,DISO,406,421,visceromegalias,149
T29,DISO,505,523,vasculitis cutánea,149
T30,PROC,320,331,tratamiento,149
T31,CHEM,301,311,prednisona,149
T32,DISO,249,257,lesiones,149
T33,PROC,257,265,consulta,149
T34,DISO,364,375,parestesias,149
T35,ANAT,783,806,extremidades inferiores,149
T36,DISO,316,325,petequias,149
T37,DISO,685,704,síndrome nefr ítico,149
T38,PROC,334,343,analítica,149
T39,DISO,153,157,hipo,149
T40,DISO,235,241,comple,149
T41,DISO,201,206,mente,149
T42,DISO,124,127,mia,149
T43,PROC,169,173,crio,149
T44,PROC,216,221,crito,149
T45,PROC,309,316,protein,149
T46,PROC,271,277,ograma,149
T47,PROC,277,283,Inmuno,149
T48,PROC,330,337,electro,149
T49,PROC,673,687,foresis sérica,149
T50,CHEM,981,1001,componente movilidad,149
T51,CHEM,451,460,IgM kappa,149
T52,ANAT,256,261,orina,149
T53,ANAT,261,266,renal,149
T54,PROC,531,541,creatinina,149
T55,PROC,487,496,sedimento,149
T56,ANAT,441,449,hematíes,149
T57,DISO,617,628,proteinuria,149
T58,PROC,742,755,biopsia renal,149
T59,DISO,2727,2774,glomerulonefritis con patrón mes angio cap ilar,149
T60,PROC,650,661,tratamiento,149
T61,CHEM,661,672,azatioprina,149
T62,ANAT,306,311,renal,149
T63,DISO,435,442,protein,149
T64,DISO,64,65,u,149
T65,DISO,257,261,rias,149
T66,PROC,716,727,seguimiento,149
T67,PROC,1123,1140,control analítico,149
T68,ANAT,1140,1157,sangre periférica,149
T69,DISO,137,139,LL,149
T70,DISO,70,71,P,149
T71,PROC,1611,1634,aspirado de médula ósea,149
T72,DISO,1421,1441,infiltración medular,149
T73,DISO,4753,4819,síndrome linfoprolifera tivo crónico de célula pequeá±a de línea B,149
T74,DISO,147,149,LL,149
T75,DISO,75,76,P,149
T76,PROC,2176,2205,tratamiento con quimioterapia,149
T77,DISO,837,848,proteinuria,149
T78,PROC,1002,1015,biopsia renal,149
T79,DISO,2965,3003,glomerulonefritis cri oglob ulin émica,149
T80,DISO,2055,2081,infiltración linfoci taria,149
T81,DISO,1921,1945,afectación por linfoma B,149
T82,DISO,1297,1313,afectación renal,149
T83,DISO,575,582,linfoma,149
T84,PROC,914,925,tratamiento,149
T85,CHEM,757,766,rituximab,149
T86,PROC,256,259,rec,149
T87,PROC,1377,1393,ambio plasmático,149
T1,DISO,1,4,HTA,150
T2,DISO,20,39,hipercolesterolemia,150
T3,DISO,7,10,dis,150
T4,DISO,13,17,gluc,150
T5,DISO,17,21,osis,150
T6,DISO,41,49,obesidad,150
T7,DISO,145,169,síndrome coronario agudo,150
T8,ANAT,113,129,riá±ón izquierdo,150
T9,DISO,73,82,estenosis,150
T10,DISO,217,241,enfermedad renal crónica,150
T11,DISO,201,221,nefropatía isquémica,150
T12,PROC,56,61,angio,150
T13,PROC,145,157,gráficamente,150
T14,DISO,612,659,estenosis crítica de la arteria renal izquierda,150
T15,DISO,169,181,hipertensión,150
T16,PROC,751,801,tratamiento farmacológico con qu ín tu ple terapia,150
T17,CHEM,81,86,inhib,150
T18,CHEM,851,901,idores de la enzima convers ora de la angiotensina,150
T19,CHEM,271,286,betabloqueantes,150
T20,CHEM,115,121,calcio,150
T21,CHEM,41,43,an,150
T22,CHEM,211,221,tagonistas,150
T23,CHEM,221,231,diuréticos,150
T24,CHEM,70,73,alf,150
T25,CHEM,97,101,ablo,150
T26,CHEM,76,79,que,150
T27,CHEM,131,136,antes,150
T28,PROC,190,197,pruebas,150
T29,PROC,281,291,creatinina,150
T30,PROC,523,541,tensión arterial (,150
T31,PROC,61,63,TA,150
T32,PROC,342,353,intervenida,150
T33,PROC,705,727,colocación de un stent,150
T34,ANAT,430,443,arteria renal,150
T35,PROC,817,841,anestesia locorreg ional,150
T36,PROC,1611,1657,monitorización continua de la presión arterial,150
T37,PROC,253,260,cirugía,150
T38,DISO,482,495,dolor intenso,150
T39,ANAT,761,781,fosa renal izquierda,150
T40,DISO,430,441,hipotensión,150
T41,DISO,681,698,cuadro vegetativo,150
T42,DISO,206,211,oligo,150
T43,DISO,85,87,an,150
T44,DISO,173,177,uria,150
T45,DISO,617,631,dolor torácico,150
T46,ANAT,316,323,espalda,150
T47,PROC,829,847,electrocardiograma,150
T48,PROC,941,961,marcadores cardíacos,150
T49,PROC,529,540,tratamiento,150
T50,DISO,1030,1051,cardiopatía isquémica,150
T51,DISO,951,970,trombosis del stent,150
T52,ANAT,358,365,femoral,150
T53,PROC,677,690,arteriografía,150
T54,DISO,1538,1567,trombosis de la arteria renal,150
T55,PROC,595,606,trombolisis,150
T56,PROC,166,169,rec,150
T57,PROC,169,172,olo,150
T58,PROC,172,175,car,150
T59,PROC,755,768,procedimiento,150
T60,DISO,1594,1621,inestable hemodinámicamente,150
T61,CHEM,1141,1160,drogas vaso activas,150
T62,PROC,1282,1303,transfusión sanguínea,150
T63,DISO,125,127,an,150
T64,DISO,253,257,uria,150
T65,PROC,257,261,urea,150
T66,PROC,651,661,creatinina,150
T67,PROC,1387,1408,implanta catéter para,150
T68,PROC,537,545,diálisis,150
T69,CHEM,1429,1450,fármacos vaso activos,150
T70,PROC,139,141,TA,150
T71,PROC,281,285,hemo,150
T72,PROC,214,217,dia,150
T73,PROC,721,731,filtración,150
T74,DISO,147,149,an,150
T75,DISO,297,301,uria,150
T76,PROC,301,305,urea,150
T77,PROC,761,771,creatinina,150
T78,PROC,1156,1171,ecocardiografía,150
T79,DISO,2341,2371,alteraciones de la coagulación,150
T80,DISO,633,641,sangrado,150
